2020224213|The Slippage: A Novel (P.S.)|Ben Greenman||http://www.nytimes.com/2013/06/09/books/review/the-slippage-by-ben-greenman.html|0061990515|0061990515|http://www.amazon.com/The-Slippage-A-Novel-P-S/dp/0061990515%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0061990515
2020223964|The Yonahlossee Riding Camp for Girls: A Novel|Anton DiSclafani||http://www.nytimes.com/2013/06/09/books/review/anton-disclafanis-yonahlossee-riding-camp-for-girls.html|1594486409|1594486409|http://www.amazon.com/The-Yonahlossee-Riding-Camp-Girls/dp/1594486409%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1594486409
2020225255|A Constellation of Vital Phenomena: A Novel|Anthony Marra||http://www.nytimes.com/2013/06/09/books/review/a-constellation-of-vital-phenomena-by-anthony-marra.html|0770436404|0770436404|http://www.amazon.com/Constellation-Vital-Phenomena-Novel/dp/0770436404%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0770436404
2020218546|She Left Me the Gun: My Mother's Life Before Me|Emma Brockes||http://www.nytimes.com/2013/06/09/books/review/she-left-me-the-gun-by-emma-brockes.html|1594204594|1594204594|http://www.amazon.com/She-Left-Me-Gun-Mothers/dp/1594204594%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1594204594
2020228206|Fairyland: A Memoir of My Father|Alysia Abbott||http://www.nytimes.com/2013/06/09/books/review/fairyland-by-alysia-abbott.html|0393082520|0393082520|http://www.amazon.com/Fairyland-A-Memoir-My-Father/dp/0393082520%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0393082520
2020223648|Americanah|Chimamanda Ngozi Adichie||http://www.nytimes.com/2013/06/09/books/review/americanah-by-chimamanda-ngozi-adichie.html|0307271080|0307271080|http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307271080%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307271080
2020223236|The Last Man in Russia: The Struggle to Save a Dying Nation|Oliver Bullough||http://www.nytimes.com/2013/06/09/books/review/oliver-bulloughs-last-man-in-russia.html|0465074987|0465074987|http://www.amazon.com/The-Last-Man-Russia-Struggle/dp/0465074987%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0465074987
2020219678|Submergence|J. M. Ledgard||http://www.nytimes.com/2013/06/09/books/review/submergence-by-j-m-ledgard.html|1566893194|1566893194|http://www.amazon.com/Submergence-J-M-Ledgard/dp/1566893194%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1566893194
2020226778|We Need New Names: A Novel|NoViolet Bulawayo||http://www.nytimes.com/2013/06/09/books/review/we-need-new-names-by-noviolet-bulawayo.html|0316230812|0316230812|http://www.amazon.com/We-Need-New-Names-Novel/dp/0316230812%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0316230812
2020230851|The Science Delusion: Asking the Big Questions in a Culture of Easy Answers|Curtis White||http://www.nytimes.com/2013/06/09/books/review/curtis-whites-science-delusion.html|1612192009|1612192009|http://www.amazon.com/The-Science-Delusion-Questions-Culture/dp/1612192009%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1612192009
2020231788|One and Only: The Freedom of Having an Only Child, and the Joy of Being One|Lauren Sandler||http://www.nytimes.com/2013/06/09/books/review/one-and-only-by-lauren-sandler.html|1451626959|1451626959|http://www.amazon.com/One-Only-Freedom-Having-Child/dp/1451626959%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1451626959
